    266	  10.83	  18.56	 -0.413	0.98528	  10.65	  12.57	 -0.510	0.98366			#	   0.68	  49.96	
    267	  12.52	  17.93	 -0.420	0.98432	  13.42	  12.05	 -0.528	0.98276			#	   0.96	  48.57	
    268	  12.25	  16.80	 -0.432	0.98446	  14.00	  11.14	 -0.531	0.98299			#	   1.01	  48.91	
    269	  10.64	  14.80	 -0.438	0.98489	  12.95	  10.35	 -0.528	0.98443			#	   0.78	  49.57	
    270	  10.67	  11.52	 -0.400	0.98478	  11.42	   6.68	 -0.510	0.98430			#	   0.62	  49.13	
    271	  11.53	  10.37	 -0.349	0.98441	  12.38	   4.08	 -0.473	0.98385			#	   0.76	  48.74	
    272	  11.28	  10.59	 -0.358	0.98444	  12.78	   4.08	 -0.436	0.98372			#	   0.85	  49.61	
    273	  10.38	  11.53	 -0.400	0.98464	  12.51	   5.45	 -0.503	0.98466			#	   0.80	  50.61	
    274	  10.00	  11.37	 -0.396	0.98479	  11.49	   5.03	 -0.487	0.98466			#	   1.01	  50.13	
    275	  10.15	  11.19	 -0.372	0.98453	  11.76	   6.01	 -0.483	0.98444			#	   1.02	  49.87	
    276	   9.82	   9.76	 -0.372	0.98482	  11.79	   3.43	 -0.476	0.98404			#	   0.95	  50.04	
    277	   7.14	  11.20	 -0.382	0.98565	   9.90	   4.95	 -0.461	0.98526			#	   0.87	  51.65	
    278	   5.76	  12.72	 -0.374	0.98612	   7.48	   6.24	 -0.442	0.98507			#	   1.03	  52.52	
    279	   5.98	  14.67	 -0.383	0.98594	   7.52	   8.64	 -0.481	0.98554			#	   1.60	  53.52	
    280	   5.74	  14.43	 -0.345	0.98591	   7.38	   9.14	 -0.432	0.98483			#	   1.44	  51.22	
    281	   5.92	  14.88	 -0.331	0.98580	   7.51	   8.98	 -0.415	0.98508			#	   1.43	  51.87	
    282	   5.17	  14.59	 -0.350	0.98601	   7.06	   9.69	 -0.410	0.98495			#	   1.88	  52.39	
    283	   4.81	  13.58	 -0.341	0.98635	   6.32	   8.71	 -0.423	0.98534			#	   1.68	  50.00	
    284	   6.74	  12.87	 -0.313	0.98507	   7.01	   7.74	 -0.402	0.98516			#	   1.80	  48.52	
    285	   8.65	  11.30	 -0.305	0.98468	   9.87	   6.06	 -0.408	0.98428			#	   2.22	  45.49	
    286	  10.10	  10.52	 -0.331	0.98405	  10.48	   4.39	 -0.418	0.98412			#	   2.24	  42.80	
    287	  12.00	  10.07	 -0.376	0.98268	  13.32	   3.71	 -0.493	0.98280			#	   2.89	  40.97	
    288	  12.58	   9.58	 -0.373	0.98249	  13.72	   2.53	 -0.498	0.98232			#	   2.95	  39.50	
    289	  12.54	  10.97	 -0.367	0.98212	  14.81	   2.95	 -0.499	0.98189			#	   3.12	  39.32	
    290	   9.94	  12.10	 -0.385	0.98268	  13.56	   5.53	 -0.478	0.98241			#	   4.35	  38.54	
    291	   8.61	  11.80	 -0.366	0.98441	  10.97	   5.75	 -0.462	0.98438			#	   3.43	  38.80	
    292	   8.91	  11.49	 -0.356	0.98321	  10.53	   4.83	 -0.455	0.98298			#	   5.31	  39.06	
    293	   9.11	  12.14	 -0.359	0.98268	  11.08	   5.05	 -0.476	0.98232			#	   5.40	  38.37	
    294	   8.48	  12.71	 -0.357	0.98407	  10.71	   6.19	 -0.472	0.98250			#	   6.15	  37.63	
    295	   7.85	  13.82	 -0.334	0.98404	   8.88	   6.96	 -0.459	0.98311			#	   6.68	  39.71	
    296	   8.23	  14.31	 -0.306	0.98389	  10.01	   8.15	 -0.436	0.98231			#	   6.56	  39.76	
    297	   7.07	  14.11	 -0.258	0.99125	   8.91	   9.98	 -0.337	0.98739			#	   8.91	  49.09	
    298	   6.63	  16.86	 -0.258	0.99042	   7.71	  12.34	 -0.325	0.98812			#	   5.98	  49.61	
    299	   6.08	  16.49	 -0.271	0.98923	   7.08	  13.49	 -0.332	0.98566			#	   6.67	  50.39	
    300	   7.31	  14.54	 -0.274	0.98941	   7.11	  12.36	 -0.326	0.98616			#	   6.05	  45.31	
    301	  10.00	  11.96	 -0.320	0.98710	  10.11	   8.82	 -0.392	0.98469			#	   5.84	  44.97	
    302	  10.22	  11.38	 -0.353	0.98608	  11.24	   6.58	 -0.447	0.98334			#	   4.55	  42.71	
    303	   9.69	  12.30	 -0.348	0.98702	  10.37	   8.00	 -0.403	0.98484			#	   4.82	  41.28	
    304	  10.68	  11.46	 -0.333	0.98464	  10.94	   6.90	 -0.447	0.98276			#	   3.90	  42.32	
    305	  10.63	  11.38	 -0.297	0.98442	  11.37	   6.21	 -0.382	0.98188			#	   3.36	  40.41	
    306	   9.96	  11.62	 -0.311	0.98558	  10.94	   6.65	 -0.377	0.98332			#	   2.14	  40.76	
    307	   9.10	  12.88	 -0.315	0.98542	  10.07	   7.24	 -0.392	0.98377			#	   1.96	  39.76	
    308	   8.60	  12.53	 -0.267	0.98643	   9.38	   8.95	 -0.343	0.98355			#	   1.26	  40.97	
    309	   9.75	  10.08	 -0.253	0.99032	   9.77	   7.33	 -0.324	0.98611			#	   0.64	  45.36	
    310	  11.83	  10.18	 -0.237	0.99195	  12.62	   7.46	 -0.346	0.98936			#	   0.79	  39.58	
    311	  12.18	  11.76	 -0.233	0.99309	  13.42	   9.12	 -0.325	0.99046			#	   0.94	  39.41	
    312	  11.99	  12.27	 -0.198	0.99294	  12.96	  10.23	 -0.267	0.98975			#	   1.26	  39.45	
    313	  13.18	  12.39	 -0.196	0.99266	  13.35	  10.14	 -0.288	0.98978			#	   1.63	  38.32	
    314	  14.46	  13.44	 -0.211	0.99341	  15.35	  10.75	 -0.278	0.98995			#	   2.21	  38.11	
    315	  15.73	  13.41	 -0.222	0.99306	  15.98	  12.51	 -0.313	0.98996			#	   2.64	  36.68	
    316	  17.49	  10.08	 -0.216	0.99297	  18.04	  10.09	 -0.333	0.98984			#	   2.83	  36.41	
    317	  19.21	   7.00	 -0.174	0.99310	  20.40	   5.48	 -0.348	0.98991			#	   2.18	  36.11	
    318	  17.95	   6.85	 -0.141	0.99242	  20.67	   5.12	 -0.273	0.99020			#	   2.49	  37.24	
    319	  13.85	   5.93	 -0.144	0.99178	  16.97	   4.15	 -0.216	0.98952			#	   1.39	  38.15	
    320	  10.90	   5.33	 -0.177	0.99123	  12.84	   3.16	 -0.226	0.98983			#	   1.01	  39.41	
    321	  11.48	   3.08	 -0.200	0.99161	  11.22	   1.46	 -0.253	0.98875			#	   1.11	  39.93	
    322	  16.59	   3.30	 -0.250	0.99184	  15.66	  -0.29	 -0.334	0.98945			#	   2.04	  36.68	
    323	  20.60	   6.04	 -0.306	0.99204	  20.80	   2.30	 -0.415	0.98924			#	   2.48	  33.12	
    324	  21.13	   8.78	 -0.385	0.98959	  23.43	   5.27	 -0.495	0.98885			#	   3.15	  30.86	
    325	  20.09	   7.73	 -0.382	0.99012	  21.11	   4.54	 -0.488	0.98562			#	   2.50	  31.16	
    326	  22.78	   9.37	 -0.377	0.98859	  22.56	   4.40	 -0.503	0.98594			#	   2.88	  29.90	
    327	  25.18	  12.38	 -0.433	0.98704	  26.35	   6.75	 -0.557	0.98370			#	   4.44	  28.73	
    328	  23.81	  14.26	 -0.517	0.98630	  26.51	   9.53	 -0.630	0.98329			#	   2.89	  28.47	
    329	  21.23	  13.79	 -0.530	0.98659	  23.74	   9.92	 -0.631	0.98257			#	   2.37	  29.64	
    330	  20.41	  11.74	 -0.488	0.98644	  21.91	   8.33	 -0.653	0.98322			#	   2.69	  29.77	
    331	  19.99	  10.04	 -0.385	0.98576	  21.55	   5.87	 -0.553	0.98253			#	   2.29	  29.69	
    332	  19.12	   8.27	 -0.352	0.98430	  21.61	   4.43	 -0.511	0.98280			#	   2.07	  30.69	
    333	  15.39	   5.04	 -0.349	0.98570	  19.07	   1.15	 -0.507	0.98374			#	   1.59	  30.99	
    334	   9.74	   3.26	 -0.289	0.98874	  13.98	  -0.40	 -0.429	0.98528			#	   0.74	  39.28	
    335	   4.46	   4.04	 -0.256	0.98941	   6.85	   0.66	 -0.304	0.98737			#	   0.26	  41.02	
    336	   6.72	   2.38	 -0.194	0.98872	   6.03	  -0.00	 -0.300	0.98743			#	   0.38	  41.97	
    337	   9.41	  -0.76	 -0.185	0.98837	   9.85	  -3.49	 -0.308	0.98609			#	   0.65	  39.06	
    338	  11.55	  -1.85	 -0.148	0.98658	  11.66	  -6.83	 -0.295	0.98578			#	   1.29	  38.15	
    339	  11.67	  -0.04	 -0.158	0.98550	  13.13	  -5.88	 -0.276	0.98503			#	   1.57	  35.63	
    340	  10.82	   1.85	 -0.146	0.98534	  13.30	  -4.15	 -0.307	0.98487			#	   1.35	  38.19	
    341	   7.69	   2.83	 -0.162	0.98688	  10.79	  -1.63	 -0.252	0.98572			#	   0.87	  38.19	
    342	   6.24	   2.16	 -0.141	0.98787	   7.60	  -1.65	 -0.246	0.98603			#	   0.64	  40.80	
    343	   6.30	   3.29	 -0.167	0.98736	   7.31	  -1.93	 -0.259	0.98618			#	   0.64	  40.97	
    344	   7.86	   4.54	 -0.168	0.98634	   8.41	   0.01	 -0.299	0.98599			#	   1.01	  38.80	
    345	  10.77	   4.24	 -0.127	0.98537	  10.80	  -0.71	 -0.266	0.98466			#	   2.05	  36.41	
    346	  12.74	   3.21	 -0.127	0.98425	  13.65	  -1.42	 -0.264	0.98336			#	   2.05	  35.33	
    347	  13.96	   1.53	 -0.178	0.98384	  14.36	  -3.63	 -0.281	0.98283			#	   2.10	  34.07	
    348	  14.44	   1.84	 -0.246	0.98308	  15.82	  -4.59	 -0.370	0.98233			#	   2.41	  33.85	
    349	  14.75	   1.15	 -0.280	0.98242	  15.43	  -3.18	 -0.386	0.98209			#	   2.49	  31.25	
    350	  16.36	  -1.95	 -0.235	0.98197	  16.90	  -7.70	 -0.397	0.98089			#	   3.02	  31.60	
    351	  15.42	  -3.37	 -0.286	0.98254	  17.66	  -8.63	 -0.409	0.98190			#	   2.26	  32.07	
    352	  13.39	  -4.35	 -0.334	0.98313	  15.31	 -10.52	 -0.449	0.98239			#	   2.09	  31.99	
    353	   9.48	  -3.45	 -0.370	0.98349	  14.90	  -9.26	 -0.547	0.98537			#	   1.38	  34.42	
    354	   4.46	  -4.61	 -0.345	0.98556	   8.42	  -8.88	 -0.411	0.98692			#	   0.58	  33.07	
    355	   2.68	  -1.97	 -0.314	0.98653	   6.03	  -7.76	 -0.392	0.98892			#	   0.26	  35.50	
    356	   4.90	   0.70	 -0.298	0.98553	   5.62	  -5.01	 -0.414	0.98726			#	   0.45	  37.98	
    357	   7.36	   0.29	 -0.332	0.98422	   9.20	  -3.94	 -0.432	0.98635			#	   0.88	  31.55	
    358	  10.05	  -0.88	 -0.288	0.98338	  11.82	  -5.75	 -0.428	0.98526			#	   1.82	  32.60	
    359	  11.92	  -0.71	 -0.285	0.98260	  14.34	  -7.03	 -0.416	0.98478			#	   2.08	  31.55	
    360	  11.49	  -0.60	 -0.312	0.98274	  15.07	  -6.44	 -0.423	0.98395			#	   2.04	  29.86	
    361	  10.20	   0.63	 -0.326	0.98358	  14.08	  -5.32	 -0.485	0.98527			#	   1.67	  32.86	
    362	   8.14	   0.55	 -0.269	0.98579	  10.65	  -4.72	 -0.410	0.98396			#	   1.11	  34.55	
    363	   6.60	   1.89	 -0.244	0.98690	   8.62	  -3.72	 -0.388	0.98563			#	   0.77	  36.07	
    364	   5.33	   4.30	 -0.231	0.98765	   7.97	  -1.39	 -0.355	0.98588			#	   0.61	  37.28	
    365	   3.60	   5.82	 -0.246	0.98760	   6.13	   1.31	 -0.358	0.98635			#	   0.46	  37.85	
    366	   1.79	   5.27	 -0.241	0.98868	   4.08	   1.69	 -0.352	0.98648			#	   0.37	  39.02	
    367	   1.50	   4.47	 -0.192	0.98891	   2.40	   0.86	 -0.308	0.98678			#	   0.37	  39.19	
    368	   1.45	   4.59	 -0.197	0.98903	   3.36	   0.39	 -0.312	0.98678			#	   0.48	  40.06	
    369	   1.51	   4.65	 -0.178	0.98884	   2.23	   0.89	 -0.288	0.98746			#	   0.57	  40.41	
    370	   0.83	   3.37	 -0.187	0.98873	   3.67	   0.03	 -0.301	0.98693			#	   0.44	  40.80	
    371	  -0.77	   1.99	 -0.183	0.98967	  -0.05	  -1.40	 -0.267	0.98781			#	   0.29	  41.02	
    372	   0.27	   2.92	 -0.219	0.98923	   1.37	  -2.13	 -0.308	0.98713			#	   0.42	  41.10	
    373	   0.15	   5.06	 -0.285	0.98841	   1.56	   1.11	 -0.352	0.98823			#	   0.80	  37.93	
    374	   2.26	   2.80	 -0.240	0.98782	   3.33	  -0.46	 -0.415	0.98699			#	   0.68	  39.11	
    375	   2.17	   0.76	 -0.187	0.98815	   4.29	  -3.19	 -0.341	0.98705			#	   0.53	  39.32	
    376	   0.54	   0.23	 -0.141	0.98870	   2.77	  -3.85	 -0.262	0.98761			#	   0.24	  38.80	
    377	  -0.71	   1.75	 -0.175	0.98916	   1.08	  -4.47	 -0.270	0.98748			#	   0.32	  40.76	
    378	  -2.44	   6.38	 -0.231	0.98952	   0.20	   1.28	 -0.308	0.98848			#	   1.36	  41.41	
    379	  -3.48	   7.29	 -0.233	0.98974	  -1.47	   3.89	 -0.348	0.98785			#	   1.22	  41.19	
    380	  -4.34	   6.25	 -0.187	0.99055	  -2.90	   3.36	 -0.300	0.98849			#	   1.09	  40.10	
    381	  -1.56	   3.82	 -0.131	0.98959	  -2.47	   1.94	 -0.231	0.98819			#	   0.61	  40.76	
    382	   3.04	   0.15	 -0.126	0.98817	   2.26	  -2.91	 -0.245	0.98709			#	   0.39	  37.98	
    383	   5.85	  -2.42	 -0.135	0.98625	   6.75	  -6.31	 -0.293	0.98624			#	   1.09	  36.94	
    384	   5.25	  -4.64	 -0.129	0.98729	   7.46	  -9.70	 -0.294	0.98579			#	   1.15	  35.98	
    385	   4.51	  -2.39	 -0.086	0.98711	   5.36	  -8.48	 -0.216	0.98726			#	   0.82	  36.15	
    386	   5.67	  -0.28	 -0.136	0.98634	   6.91	  -6.31	 -0.250	0.98569			#	   1.17	  36.37	
    387	   5.55	   1.83	 -0.193	0.98524	   8.00	  -4.48	 -0.329	0.98583			#	   1.19	  35.11	
    388	   4.15	   2.33	 -0.204	0.98645	   7.44	  -2.57	 -0.325	0.98629			#	   0.84	  35.59	
    389	   1.54	   2.40	 -0.208	0.98738	   4.69	  -2.39	 -0.322	0.98699			#	   0.39	  36.89	
    390	  -1.04	   2.76	 -0.227	0.98870	   1.62	  -1.22	 -0.298	0.98781			#	   0.29	  36.89	
    391	  -1.06	   2.62	 -0.234	0.98860	   0.06	  -1.65	 -0.345	0.98796			#	   0.24	  39.06	
    392	  -0.31	   2.23	 -0.197	0.98816	   1.27	  -1.12	 -0.324	0.98850			#	   0.25	  39.02	
    393	  -0.42	  -0.82	 -0.179	0.98924	   0.79	  -3.92	 -0.278	0.98757			#	   0.20	  39.24	
    394	  -0.29	   0.19	 -0.191	0.98899	   0.99	  -5.46	 -0.291	0.98803			#	   0.24	  39.28	
    395	  -1.40	   2.35	 -0.204	0.98868	   0.90	  -1.79	 -0.303	0.98810			#	   0.45	  39.41	
